id,text,label,class
1.1301732860742656e+18,RT @NotWoofers: I need to clarify things with people. My sources (which consist of two people) are rather excitable and Iraqi twitter is go…,NOT,non-hateful
1.1237304995942808e+18,RT @LusciousChas: TWO MORE WEEKS FOR THIS SEMESTER TO FUCKING END🗣,HOF,hateful
1.1300927638470246e+18,@OmmarIF 😂😂😂😂 get me some lessons to teach after September.,NOT,non-hateful
1.130102356203528e+18,jjsjsjsbs Im still dead from when I posted this on my personal story full of locals and this bitch who works at car… https://t.co/Odo6PX55ND,HOF,hateful
1.12694529519412e+18,@elonmusk Hi my names Sam and my dream job is to be a commercial pilot however the training fees are £70k in total.… https://t.co/7CiJu1UIXC,NOT,non-hateful
1.1268152675631636e+18,RT @tayooye: “That boy calls you father. Do not bear a hand in his death.”  - Things Fall Apart  ***********  That colleague calls you frie…,NOT,non-hateful
1.1236976162635488e+18,"RT @BTS_Billboard: [⏰ Countdown to @BBMAs]  ONE HOUR left before the BBMAs red carpet live stream starts at 7 am KST/6 pm EDT/3 pm PDT, str…",NOT,non-hateful
1.1301230634695884e+18,You’re at prom.  1. The 10th picture in your gallery is your date. 2. The most recent meme you saved is your reacti… https://t.co/HJ1AxPcatU,NOT,non-hateful
1.1236615074920448e+18,RT @pinkish666: @ryaanngfield @LiYummm_ You’re just mad because you have a mans jawline😂,NOT,non-hateful
1.1235413029126716e+18,@Ab33zus Our future president https://t.co/3nbIYW4w0X,NOT,non-hateful
1.130059045828739e+18,"RT @GovMikeHuckabee: This is our tolerant, loving, and intellectual left today.  The same people who think killing the unborn is okay. They…",NOT,non-hateful
1.12698454549094e+18,Fuck,HOF,hateful
1.1268709176180532e+18,"RT @skedaddle74: I have 3 moods  • feed me • fuck me • FOR THE LOVE OF GOD, LET ME SLEEP",HOF,hateful
1.1302858528049603e+18,@jamescharles @JeffreeStar @GlamLifeGuru I just want makeup tutorials and reviews. I’m tired of drama. Can we go ba… https://t.co/s8MCp5eL6S,NOT,non-hateful
1.1267739620529972e+18,Ass usual seculars... thoughts? Big hearted opinions??? https://t.co/6ViYU01L6K,HOF,hateful
1.1270903300319068e+18,RT @devfromdededo: to the sick mf who violated me and is acting all innocent on twitter. https://t.co/M3TyRVQLdj,HOF,hateful
1.1302972906592625e+18,RT @dasvtcarat: 9teen:  2019 ost of the year 9teen:  2019 ost of the year 9teen:  2019 ost of the year 9teen:  2019 ost of the year 9teen:…,NOT,non-hateful
1.1237362457992028e+18,"RT @ceballos_emily: Lol if you’re “going through it” as a senior in high school, don’t even bother going to college https://t.co/m8CtFTRraS",NOT,non-hateful
1.1302414854739023e+18,This is disgusting. A few weeks ago i was walking home &amp; some random guy did this shit.,HOF,hateful
1.1300724424441076e+18,Feel like I’m boutta die so see u fucks in hell lol,HOF,hateful
1.1236882126255432e+18,Fucking gutted,HOF,hateful
1.123720496183378e+18,RT @pablopicasshoe: 13 Block - Fuck le 17 🔥💯🚔 https://t.co/DgpBeoNPYP,HOF,hateful
1.130159113529434e+18,&amp; IT DID. But a bitch got big girls things to do now 😇,HOF,hateful
1.1302839360036824e+18,WHY IS MY DAD CALLING ME NOW? #GOTFinale,NOT,non-hateful
1.1267688408120074e+18,Make a silly mistake. Its wont happen again.  Next election my vote for Barisan Nasional.   F**K lah PH,HOF,hateful
1.1235716067800884e+18,RT @Ethantaylor487: Remember when we were in year 8 and you’re mum would call you and all you’re mates would shout ‘put that fag out’ down…,HOF,hateful
1.1236274119737713e+18,omg I hope Iker is okay 😩💔 he’s one of the few spanish people I stan 😓,NOT,non-hateful
1.1301947818821344e+18,RT @lopezeduardo18: My kids better be this stupid instead of playing on a damn tablet! https://t.co/HLctLULAGT,HOF,hateful
1.1237159831080796e+18,"RT @joaoafonso2002: “You’re not a monkey, darling... tou’re a gorila” Ahahhahaha https://t.co/GBeKNEyMBq",HOF,hateful
1.1300900459380532e+18,"RT @latoyaneelyx: how can you speak to and get a pic with the boy who ""hit you"" at last halloweens social?¿ so con fucking fusing",NOT,non-hateful
1.1302305089804532e+18,My future husband better love country music because there’s so many bands I wanna see in my lifetime and I need a country music buddy,NOT,non-hateful
1.1303361928374232e+18,once im over you its fuck you !,HOF,hateful
1.1270369491250504e+18,RT @NetflixFilm: When asked what advice Amy Poehler had for young female directors she said: “Do it even if you don’t think you’re ready...…,NOT,non-hateful
1.1303524038391112e+18,@Gray_LZ @kaiserbvdweiser I think it's a very production centred album. As far as lyrics come it's probably Tyler's… https://t.co/3ApaZd9oaK,NOT,non-hateful
1.1270866474413792e+18,RT @PettaVelan10: jakki nair hot song fom f*uck buddies #webseries  @samoogavirodhi @Surya_kumar777 @trisha_adimai @trishamaami @tamilactre…,HOF,hateful
1.1301946309040456e+18,@KogeBeolfsky Uhuh Don't squirm at me once you're inside his stomach,NOT,non-hateful
1.1235967851784068e+18,RT @yutaIovebot: yuta: can i get a water  ariana grande: im ariana grande  yuta: ok “ariana grande” can i get a water https://t.co/fhC0QEQZ…,NOT,non-hateful
1.1268504913533912e+18,AND celebrities are not there to raise your fucking kids. I hate the whole “she’s suppossed to be a role model!” No… https://t.co/EiGQ8hFgBF,HOF,hateful
1.123523019970945e+18,"RT @aiyyiiieee: i mean, if people shame women for breastfeeding in public, we should shame men for peeing in public. it fucking stinks, mak…",HOF,hateful
1.1301623221719776e+18,@RealSaavedra Thought this was Howard Stern :),NOT,non-hateful
1.1237397773737452e+18,@TomTSEC It’s probably the only way this person could travel to work or to the nearest welfare office. Since the Ca… https://t.co/5UHOUCebkR,NOT,non-hateful
1.1236752773962056e+18,RT @backt0nature: I don't suppose you've seen those two boiled eggs I left sitting on the kitchen sideboard by any chance? https://t.co/WvQ…,NOT,non-hateful
1.126989964527452e+18,RT @r_uthlyss: Omg just say u fuck lame bitches lmfaoooo stop speaking on everyone https://t.co/RdIlBl3dnK,HOF,hateful
1.1269540612934492e+18,"RT @ayanatheoracle: The more I do whatever the fuck I want, the more I am taken care of. The more I do “what I’m supposed to do”, the more…",HOF,hateful
1.1268685478026772e+18,RT @itanimeirl: - Gamers!  Nani the Fuck?!? https://t.co/ozUYfQxpXS https://t.co/6H1H7BYaGw,HOF,hateful
1.1270510168374351e+18,"RT @Lexa_Merica: 🇺🇲WE'RE COMING🇺🇲  We're taking our country by storm, ""bigger than ever before"". People from all races are getting smart. B…",HOF,hateful
1.1269724071666564e+18,@A39Pat @JorhallPia @celtoid2 @SpeakerPelosi They're trying to outlaw birth control dumbass,HOF,hateful
1.1269539144803204e+18,RT @eiustear: the tl: *shocked because of james charles being exposed by tati*  me who always knew he was trash:  https://t.co/yYtd0X0C67,HOF,hateful
1.1269757038938397e+18,for someone who doesn’t technically smoke I can tell I’m gonna smoke a 20 deck at work tonight cos I’m on my own and it’s dead 🙂🙂🙂,NOT,non-hateful
1.1302797081368412e+18,RT @vision4k_: Only in Japanese wrestling would some sick shit like this would happen  https://t.co/yPMkAJxo3p,HOF,hateful
1.1237889052817408e+18,"RT @SusanHenshaw50: GEJ met 11,000 uncompleted projects and when he left office, there were 19,000. 16 years of catastrophic thievery and w…",NOT,non-hateful
1.126871215405138e+18,Fuck that shit.,HOF,hateful
1.130230613829718e+18,RT @Dirtykentslut: Rode him on the sofa and creamed all over daddy's big dick. Who wants to go next? #wet #creamypussy 💋 https://t.co/ZBaYw…,HOF,hateful
1.1269938064930895e+18,haha yeah buddy suck on my 2 liters,HOF,hateful
1.123641802643464e+18,@Boni59465268 @BTS_twt I need you  #BBMAsTopSocial BTS @BTS_twt,NOT,non-hateful
1.123744042976776e+18,"@Kilmeade @ainsleyearhardt @pdoocy  How did @GOP get here? #Barr called #Mueller's letter ""a bit snitty"" &amp; ""probabl… https://t.co/KsV29ANu7s",NOT,non-hateful
1.1302567988821156e+18,"@_JuicyC_ I never been in the situation but I just know my lifestyle vs his, my kids not gone claim him as that name",NOT,non-hateful
1.1235203775384044e+18,@Protect_Wldlife &amp; just to get it out of my system i hope this bitch fucking chokes- she needs to pay in the saME COIN! NO MERCY !,HOF,hateful
1.1235500228957512e+18,"@ttcdesign Ya, sorry, but agreeing to do something over the course of the next 21 years isn't all that impressive t… https://t.co/JO7i1irrSb",NOT,non-hateful
1.1270293406450236e+18,I can’t even imagine being in my twenties and “NY state of mind” comes on in the club probably flip shit over,HOF,hateful
1.1269529330342708e+18,@dedamola_ @thepamilerin @izreil_yummy Can I marry you and your father..??,NOT,non-hateful
1.1236976833388788e+18,RT @RoseMonroeLive: Thick As Fuck (2019) 🆕️SCENE @rosexmonroex 🍑 #RoseMonroe ⭐BootyQueen⭐ @RealRKofficial #RealityKings  #bigbooty #thick #…,HOF,hateful
1.1303098903569816e+18,Be careful little mouth what you say.,NOT,non-hateful
1.1236069899201864e+18,RT @GovMikeHuckabee: New Morning Consult poll: 81% of Americans think people are too easily offended. The other 19% were  offended by that…,NOT,non-hateful
1.1267629855678996e+18,RT @AmbeOfficial: my age/experience in the industry do not allow me praise or take sides with nobody i state facts so u want him to respond…,NOT,non-hateful
1.12360009868297e+18,Everything is going to shit rn and.. https://t.co/oQWpiyUyfJ,HOF,hateful
1.1301325174477004e+18,hyeongjun: i support men’s rights... men’s rights to shut the fuck up 💋💯 https://t.co/2VscVVRMpX,HOF,hateful
1.1270725503941917e+18,RT @BULLETlN: Shut the fuck up you ugly ass nigga https://t.co/M4NQheD4Mw,HOF,hateful
1.1236136630746356e+18,"RT @rocileuchuk: Scroll down ⠀  ⠀⠀  ⠀  ⠀ ⠀ ⠀  ⠀ ⠀  ⠀ ⠀  ⠀ Keep scrolling  ⠀  ⠀ ⠀  ⠀  ⠀ ⠀  ⠀  ⠀  ⠀  ⠀  ⠀  ⠀ now you’re obligated to retweet,…",NOT,non-hateful
1.1302024364786564e+18,"He's buff as fuck thanks to all that fur, but he's a tiny little dude underneath it all. https://t.co/umMnsJwmXA",HOF,hateful
1.1267763863900896e+18,"RT @ShefVaidya: Oh please!! When everything else fails, there is always the misogyny card!! Aren’t you ashamed of @AtishiAAP lying in the p…",NOT,non-hateful
1.1303329254870671e+18,RT @STORMBLADEX69: Hey @TwitterSafety. You want to explain how the Blocks went away? cc: @realDonaldTrump @PrisonPlanet @Jim_Jordan @DevinN…,NOT,non-hateful
1.1303036827955118e+18,RT @NY_Wiseass: Bran was in fucking Winterfell watching himself take the fucking throne while his sister was playing marco polo with fuckin…,HOF,hateful
1.1237441520370892e+18,"RT @Lori_B_777: “These days, the American dream is more apt to be realized in South America, in places such as Ecuador, Venezuela and Argen…",NOT,non-hateful
1.130030625224663e+18,@Gmen_14 YOURE A HATER LMAOO,HOF,hateful
1.123623146370818e+18,@USATODAY Yourself. Don’t be stupid people.,HOF,hateful
1.1268572861090776e+18,RT @sevynseas: *bohemian rhapsody starts playing*  my brain: don’t do it  don’t do it don’t do it  don’t do it don’t do it  don’t do it  do…,NOT,non-hateful
1.1235598207605105e+18,ah shit here we go again,HOF,hateful
1.1236807719385824e+18,"RT @fallingfor30: In theory Loki should be able to travel between the timelines with ease because he’s a magical, powerful bitch that can f…",HOF,hateful
1.1237988625678254e+18,@tacralos MINE TOO I HAVE TWO NOW. I just need a pirate hat.... soon. I’ll show you tomorrow when I’m not in the car!!!,NOT,non-hateful
1.1301910154138703e+18,RT @SarahBaska: jake paul making an entire video about how he thinks cody ko is a sociopath has me in actual fucking tears lmfao,HOF,hateful
1.126848352258265e+18,"This is a prayer walk of hundreds in a small, rural KY town, where they prayed for President Trump, religion (Chris… https://t.co/Wuuy8Oi7yA",NOT,non-hateful
1.1270469147787264e+18,@kyungsoowig I don't know 😔 we're too close minded,NOT,non-hateful
1.1237057783497073e+18,"@scouse_Everton Bt sport just said they deserved to win something. Not sure they know how competition football works, fucking idiots",HOF,hateful
1.1235556935653376e+18,RT @realDonaldTrump: Gallup Poll: 56% of Americans rate their financial situation as excellent or good. This is the highest number since 20…,NOT,non-hateful
1.1237416815878388e+18,@tomssneeze HDJSJSJAJKANSA IDK BC THEYRE NOT THAY GREST BUT THE STORYLINE WAS DECENT?? BUT ID HAVE TO REWITE IT ALL… https://t.co/yhg5HV9U8a,NOT,non-hateful
1.1302645415505347e+18,RT @landonromano: Hating ass hoes will never distract me from getting money periodt.. Pick somebody else bc it ain’t working with me boo,HOF,hateful
1.1270154910447695e+18,Think life insurance is expensive? You could probably pay less for it than you do for a daily latte. Switch to drip… https://t.co/5dSbd0wTWK,NOT,non-hateful
1.1236342948267048e+18,Fuck no 😂,HOF,hateful
1.1237693178568172e+18,I Had Somebody Told Me They Hated Me Because I’m Too Nice Of A Person. 😂 Like My Bad I’m Not An Asshole,HOF,hateful
1.127068318320427e+18,RT @Nitomatta: I know she's gonna die but look at that upgrade https://t.co/gck3KYF6NB,NOT,non-hateful
1.1301231263968584e+18,My neighbors above me were fucking.... help,HOF,hateful
1.1303105153332756e+18,RT @exunini: A friendly reminder. Kim Jongin said he wants exo-ls to be peaceful among us and with other fandoms too. Then what the fuck ar…,NOT,non-hateful
1.1234945112782152e+18,Now I do what I want 🤪,NOT,non-hateful
1.1268808119518248e+18,RT @DarraghMc: my mother is giving me gardening lessons this weekend. this is like learning from mr miyagi - just check this shit out https…,NOT,non-hateful
1.1301413841895916e+18,"RT @hertaetae: Taehyung and yoongi scolding seokjin ass for using the ""DO YOU KNOW BTS??"" with pple during bon voyage skdjdhhdhd poor jin h…",HOF,hateful
1.1237865858022522e+18,RT @MYXphilippines: “We’re still the same boys from 6 years ago. We still have the same dreams...”  Here’s the full acceptance speech of BT…,NOT,non-hateful
1.1236927466681588e+18,RT @slayche: LMAOO I WANNA MAKE ONE WHERE MY ASS IS FUCKING xxxx 30 https://t.co/59u8KSD6vu,HOF,hateful
1.13006697306334e+18,RT @NiteLoops: Kim Kardashian and Kanye West naming their child Psalm West made me think of this video https://t.co/9ouWog1GEO,HOF,hateful
1.1268261014797391e+18,Callie can always be found with the biggest smile on her face! She certainly has the Friday feeling! Could this gir… https://t.co/HdupsZbvZZ,NOT,non-hateful
1.123703869933064e+18,"RT @staypufd: He’s also one who said they had proof of collusion!!! He’s a liar all around, just like Schiff! https://t.co/3znTbXt1cq",HOF,hateful
1.130231482025468e+18,RT @GwizzlyWizzly: Some of you fucks need to get your shit together https://t.co/ki13ILjkfN,HOF,hateful
1.1237066004333647e+18,fuck terfs,HOF,hateful
1.1270889668875304e+18,"You’re nothin’, I’m for reeeeeaaaaaal #LosPutosHellacopters hoy en Madrid! 🌩🤘🏼🎸 https://t.co/RtrgGtd4Y3",NOT,non-hateful
1.1267703004298568e+18,i just wanted to meet them this so fucking unfair,HOF,hateful
1.1235985803239668e+18,Sometimes I get in this mood where I hate everything. 🙃,NOT,non-hateful
1.1267724730834904e+18,"@ChukaUmunna Can we have a “People’s Vote” in Streatham and vote your sorry, self serving arse out?",HOF,hateful
1.1300146574802042e+18,RT @senochu: OMFG MY WIG FLEW OFF DURING SOUNDCHECK IM NOT EVEN LYING LIKE TAE WAS WATCHING ME AND @95lattae JUMP AND THAT SHIT DEAD FELL O…,NOT,non-hateful
1.1237863635417824e+18,RT @enews: We're never going to get over this. #BBMAs #BTS https://t.co/CNfQB82cL9,NOT,non-hateful
1.1236225004396623e+18,"RT @JaimeZapote: $8s Chat (10mins in):  ""You would never chall me"" ""You're Dogshit"" ""Send Link"" ""Kick this shitter"" "" Would you play me for…",NOT,non-hateful
1.1237367448920143e+18,"Why live long in misery, when you can just die Young in Bliss?  - Thought of a desperate Hustler.",NOT,non-hateful
1.126892925126873e+18,RT @mensaintshit: This is yalls america? Where white men can rape a girl and get away with not even a year of jail and WOMEN get 10 YEARS f…,HOF,hateful
1.123769913443799e+18,RT @jinjoonies: and that is fucking PERIOD . https://t.co/OABX8EYHC1,HOF,hateful
1.1236770180239768e+18,do you ever just think about suzaku’s gorgeous shoulders in that sheer body suit under his emperor lelouch uniform AUGH he’s gorgeous,NOT,non-hateful
1.1269127515851736e+18,@salto14s @melelopezz Youre not cheap 😂,NOT,non-hateful
1.1300510430797742e+18,Someone commented on my fanfic calling my fanfic Jin a beautiful dumb bitch baby and truer words have never been uttered,HOF,hateful
1.123576396666876e+18,Will never understand the long ass nails. Gross af🤔,HOF,hateful
1.1270554627870924e+18,RT @TheRickyDavila: Predator trump is now threatening to abuse his power once again and go after political foes like John Kerry and Joe Bid…,HOF,hateful
1.1235413406655364e+18,Mind fuck me 1st plz.,HOF,hateful
1.1269786902465126e+18,"RT @TheMomUnleashed: When my boys were little, I always worried and wondered if they were on track with their development. If you’re concer…",NOT,non-hateful
1.1236286367190138e+18,RT @saskia_marriott: Not to be dramatic but how is it only fucking Wednesday,HOF,hateful
1.1300859396934656e+18,RT @huartful: holy fuck https://t.co/00Frlw4MEi,HOF,hateful
1.1268842093631692e+18,Also i just got kidnapped by duoling so i will die soon!! Bye everyone!!! Please answer rip you in the comments!! Before i die!!! BYEEEEE,NOT,non-hateful
1.126822725056643e+18,"Note from Neal to the NBA:  If you want your superstars to play an extra 5 years pushing their 40th birthday, you m… https://t.co/ykuSZUMJfj",NOT,non-hateful
1.1270251966769192e+18,3 people followed me // automatically checked by https://t.co/MOrwObw3kq,NOT,non-hateful
1.1270649964485386e+18,This man could go to jail for 20 years for giving migrants food and water... https://t.co/jOBXtekaGg,NOT,non-hateful
1.1302878954436484e+18,"Got some Lion King Vibes. ""Come on dad, we gotta go home. Wake up! .""",NOT,non-hateful
1.1235126642259313e+18,ITS WEDNESDAY!  So today we have for you:  10.30am-12noon: Tea on the Landing in the Atrium. Come and get your tast… https://t.co/S8XTX6EnVA,NOT,non-hateful
1.1300926170462493e+18,@jiminslovr STFU U TRAITOR,HOF,hateful
1.1268662451296092e+18,When I tell ya I hate cops,HOF,hateful
1.1270519018146938e+18,Y’all ever just .. taste ya coochie then go about your day https://t.co/UYqhV2vcWM,NOT,non-hateful
1.1236626273669489e+18,RT @Thegiovalentine: Shut up and come suck on my dick 🍆 #big#dick#gio https://t.co/N1D69JcJRi,HOF,hateful
1.130311375157379e+18,@cpsocal You jaded LA Fuck. That was a good ending.,HOF,hateful
1.1237776267982193e+18,RT @TrixBR: ah shit here we go again https://t.co/JApLkR7x6G,HOF,hateful
1.1270419654998958e+18,RT @stoned2thabones: or she’s high as shit https://t.co/jx6pOmWetM,HOF,hateful
1.1267949252012932e+18,RT @dearillegirl: not @ the game putting me as the manager of jungkook... they really want me to control this extra ass I- https://t.co/Mr4…,HOF,hateful
1.1270580800286638e+18,@MelaniesT3ddy you’re welcome 🥰 im glad i could help you! i feel bad seeing other ONCEs unknowingly purchase resale… https://t.co/mvKco0Y6O7,NOT,non-hateful
1.130124393072476e+18,@Crystal_Mitten Illinois here! Dropping an update today at 5 but here are some currently available pieces! 💙plenty… https://t.co/0aBuFLrDQJ,NOT,non-hateful
1.1303004783471985e+18,"RT @YourFavoriteZoe: ""Jamie Lannister rather fuck his sister than a real bitch  Period""  #GameOfThrones https://t.co/eSNJOcTpbq",HOF,hateful
1.126933697951826e+18,"RT @adultswim: If you’re with it, come get it. The Jellies return May 19 at midnight. @tylerthecreator @themustacheman @iamcarljones https:…",NOT,non-hateful
1.1267478902719652e+18,you ever have beef w an academic you've never even met bc their opinions are incorrect and stupid?,NOT,non-hateful
1.1268749021984564e+18,@Gabbie_Yebbs You're wrong tho😑,NOT,non-hateful
1.1301904701377536e+18,RT @Dolcebella__: this is what people should be worrying about and not fucking james charles https://t.co/D3q0KYIUVO,HOF,hateful
1.1270708684487476e+18,@sagarikaghose Don't speak shit🤔,HOF,hateful
1.1235753271234968e+18,📡LIVE NOW: Forty20 Live (Super League panel show) 🇬🇧 🌐👉https://t.co/aRq9CcuLvD  The game after Easter sees two side… https://t.co/JGs6empGLT,NOT,non-hateful
1.1236691285339012e+18,"RT @GovBillWeld: Americans know that no one is above the law. Had I been in AG Barr’s position, the President of the United States would kn…",NOT,non-hateful
1.1237264646528492e+18,i dont wantto go to school https://t.co/wUTW9wv2cp,NOT,non-hateful
1.1237062397525728e+18,You on Xbox now? What’s that gamer tag? I need my 2k rematch ‼️,NOT,non-hateful
1.1302510400692264e+18,"RT @HPbasketball: I know why the people close to Dame wanted to leak the injury, but he clearly didn’t want to and I wish that had been res…",NOT,non-hateful
1.1268852327691592e+18,"RT @rgoodlaw: .@ThePlumLineGS asks pertinent question: Why are they blocking it?  ""Schiff thinks Barr and the White House are"" blocking FBI…",NOT,non-hateful
1.1237376089227756e+18,RT @_Deashay: Ima very understanding person.. If you feel like you gotta lie to me don’t even fuck w/ me 🅿️,HOF,hateful
1.1235351624683274e+18,"RT @littlebeechinc: Yup, naniniwala talaga ako na Ellie isn't Yago's. He's only paying Millie to keep her mouth shut about the fact na hind…",NOT,non-hateful
1.1270369784725504e+18,"RT @ohhhdesss_: I don’t ever come to social media for this but I am rn.... my son is only 5wks old . I have no idea where he is , or if he’…",NOT,non-hateful
1.1236037309501768e+18,If only we could have this minute examination of everything Obama and Hillary did in office.,NOT,non-hateful
1.1301805002645544e+18,"i graded papers, I did errands, I got paid, I cleaned the apartment. Time for fucking DIM SUM AND DRAGONS.",HOF,hateful
1.1301027378767708e+18,@peteplanes Idk what video or who that is but I'mma need Tatis to chill in 2019.,NOT,non-hateful
1.1238272957462324e+18,RT @gheine2: Life is pretty remarkable when you don’t give a fuck about anyone else’s opinion about you.,HOF,hateful
1.1236929857392968e+18,RT @SeAgriculture: Planning to attend the International Seaweed Conference Seagriculture? Early Bird rate still available! Register now!  #…,NOT,non-hateful
1.1234957905199636e+18,@ninatwitch @RenBasel I think the word offended works just fine considering that's what people were using the term… https://t.co/KQpJDkS4fc,NOT,non-hateful
1.1301640628164852e+18,gotta let you do you and come to me when you’re ready,NOT,non-hateful
1.1270281955958824e+18,RT @Taggzzz: Guys we're all so fucking old people are posting SlapChop again unedited because it's new to them https://t.co/luwv1tI2Sc,HOF,hateful
1.123509455575048e+18,@femebot ....that’s all u could come up with? Take upper angle picture next time you ugly fuck,HOF,hateful
1.1270864545035592e+18,RT @jakecardiff401: sometimes I wonder if this shit will ever change,HOF,hateful
1.1234745253903524e+18,"RT @Izogii: oh god oh god he’s coming for your teeth,, you need to run YOU NEED TO RUN HES COMING OH MY G— https://t.co/heSQY7K3kj",NOT,non-hateful
1.1268512127610264e+18,RT @RealDJBJ: If you see me and I ain't working...beat my ass,HOF,hateful
1.123712485062787e+18,"tell me something, boy, aren't you tired tryin' to fill that void?  or do you need more? ain't it hard keeping it so hardcore?",NOT,non-hateful
1.1269093206277242e+18,@asianaidan a wasted opportunity,NOT,non-hateful
1.1270054750802616e+18,RT @C_3C_3: Joe DiGenova just claimed IG Horowitz found:  FISA Renewel 1: Illegal FISA Renewel 2: Illegal FISA Renewel 3: Illegal  Horowitz…,NOT,non-hateful
1.1235605589707898e+18,@minh504 @chouchanne1 There are idiots calling him a rapist and some media outlets posting his picture on CJH and JJYs rape accusations,HOF,hateful
1.1234919485627352e+18,RT @lotives: today’s tea:     )     (         )       ) _(___(____)____(_____( \  just because they /___  \  show a tiny bit of/      |…,NOT,non-hateful
1.1235299615146556e+18,RT @ian_ochii: Big shout-out to @keyboysteve who took his time to appreciate my work after coming through for him getting him a navy blue s…,NOT,non-hateful
1.1268337686590833e+18,"@moodluv @NaTuRaLliN1kKi @HimOrDapHim @GlosssyBoss in the words of stephen a smith ""I MEAN YOURE NOT WROOONG BUT YOU DIDNT HAVE TO SAY ITTT""",NOT,non-hateful
1.1268350059619779e+18,RT @realquinbee: Woke up teary 😢 It's 3years already. I survived that flash but the memories won't go. My face and leg was almost disfigure…,NOT,non-hateful
1.1237924284886467e+18,"RT @CHIZMAGA: I could watch this a thousand times.  Chuck Grassley disses a reporter to her face, then walks away as she sits there in sile…",NOT,non-hateful
1.1269965244398877e+18,@kmgthot ITS ALMOST SEVEN SHUT THE FUCK UP THIS IS DINNER,HOF,hateful
1.1301305754598031e+18,RT @zipur15: @BriansNewHeart @LSD122070 You’re awesome. :),NOT,non-hateful
1.1237066926995907e+18,"RT @ItsRickkBitch: Stop waiting to tell them you want them. Just tell them now, so they can say no already",NOT,non-hateful
1.1268771419523932e+18,"omg armyblinks this video of jimin turning to look at lisa, either he thought she was looking at him or she just go… https://t.co/dzjpbhY4IZ",NOT,non-hateful
1.126745306580656e+18,"RT @lifeasaswiftie_: apparently Ellen is confirmed for TS7 promo, so can we add another one of these to our list? https://t.co/g3z80BadJH",NOT,non-hateful
1.1235936856045036e+18,"RT @connorhannigan2: A guy in class got called on to answer a question and after a short pause he said, “hang on, I’m not dumb I’m just pan…",NOT,non-hateful
1.1302023190589809e+18,RT @trixiemattel: Holy fucking shit bitch https://t.co/ulHWhmsVho,HOF,hateful
1.1236048718008605e+18,"He really means hes retiring from cheating at mma. Worthless juicer. Good riddance, fuck off to northern Canada.  ""… https://t.co/1sdOrqzqTj",HOF,hateful
1.1268515734544463e+18,@cirenvenus I second that. Horrendous to think people will actually vote for him!,NOT,non-hateful
1.1269962517890908e+18,RT @gagasyuyi: LADY FUCKING GAGA https://t.co/voY61SR521,HOF,hateful
1.1238084591143896e+18,I really don’t want a mans rn I got to focus on my goals,NOT,non-hateful
1.123630209591169e+18,RT @dalkomhanuwu: pls help rt tq❣️  soft for shownu 🌟 giving away pc and selling fansupport for hpf'19!! reservation form: https://t.co/rpg…,NOT,non-hateful
1.1238177117406208e+18,RT @Chuwenjie: I moved to LA almost a year and a half ago to work in the animation industry and it feels like so much has changed in my lif…,NOT,non-hateful
1.1300881123343156e+18,@quaker4change What a greedy bastard.,HOF,hateful
1.1236387030567526e+18,@beck It means awesome!,NOT,non-hateful
1.1237471090465096e+18,"@usaMarkDavis @marklevinshow If your a simpleton Mark, then I don’t know what that makes these people in congress w… https://t.co/VUwRg55EQw",HOF,hateful
1.1235730328223744e+18,Moron,HOF,hateful
1.1237013072133284e+18,"@FlNESSAA the hulk look weak asf and thts my dog, so I don’t fuck wit how they playin wit him in the last movie and… https://t.co/ov6MVT6rVe",HOF,hateful
1.1235699835801969e+18,"If I’m a bitch, then I’m the baddest bitch 🤪",HOF,hateful
1.1302456503969219e+18,The most underrated show EVER!!,NOT,non-hateful
1.1236897183681496e+18,WHAT THE FUCK YE TO BHAGWAN HAI,HOF,hateful
1.1268712615383244e+18,RT @Yerrrddd3000: I tell no lies when I say her old ass would’ve caught the stiffest uppercut.   https://t.co/dEP7wTFGwI,HOF,hateful
1.1269301495665048e+18,This is sickening. Why did they keep him handcuffed? Why did they keep aiming their guns at him. Fuck! Why did they… https://t.co/RT7APFcmNL,HOF,hateful
1.1236773116127272e+18,RT @liIshade: i sexually identify as a fucking idiot,HOF,hateful
1.1269105579641283e+18,Talk yo shit 🔥🔥🔥,HOF,hateful
1.1270209981660282e+18,"RT @VP: The Obama/ Biden Administration saw America lose roughly 200,000 manufacturing jobs. Pres. Obama said we’d never got those jobs bac…",NOT,non-hateful
1.1269458152919409e+18,RT @Kyle_Stylez_: When she finally shuts the fuck up and looks out the window for the rest of the car ride giving you the silent treatment…,HOF,hateful
1.1268646177733917e+18,"RT dramatheatremic: Now that our final year show is well underway and sold out for tomorrow night(!), we can get re… https://t.co/IETofsqFIO",NOT,non-hateful
1.1237307722366772e+18,Why do we have to Consume Drugs or alcohol for our brains to think on a certain level.. We as humans dont know the… https://t.co/jsJCW6eRqA,HOF,hateful
1.1237747620718552e+18,@alyiahxoxo So in other words a dude that would suck a fart out of you. 😂😂,HOF,hateful
1.1269368562459976e+18,@prsvelvet you’d immediately stop,NOT,non-hateful
1.126848654243922e+18,RT @CherieDeVille: Live on https://t.co/v76y5eSWsN We are but two harlots in need of guidance!! Slide into our DMs on Snapchat right now an…,NOT,non-hateful
1.126920926266839e+18,"@PrisonPlanet so now it's not ok to give the 'OK' hand sign.who the hell decided that this hand gesture, which has… https://t.co/Q0MrkBnVCw",HOF,hateful
